uid,name,type,city,country,address,lat,lng,phone,website,price,hours,bio,source_url
1604274,Koda,Bar,Jakarta,Indonesia,"Sudirman 7.8, Jl. Jenderal Sudirman No.Kav 7-8, RT.9/RW.11, Kecamatan tanah abang, Jakarta, Java, 10210",-6.21114625476697,106.81516152986403,+62 822 9998 9678,https://www.instagram.com/koda.jakarta/?hl=en,Average price per cocktail $18,Mon — Sun,"On the second floor of the Sudirman 7.8 building, walk towards the exit and you'll find nondescript doors that slide open to reveal the elegant Koda, a speakeas",https://www.the50.com/discovery/Establishments/Indonesia/Jakarta/Koda.html
1604278,Wishbone Bar,Bar,Semarang,Indonesia,"Jl. Ahmad Yani No.140, Karangkidul, Jawa Tengah, Semarang, Java, 50241",-6.991436394924724,110.4242509514308,+62 24 8440818,https://www.instagram.com/wishbone_bar/?hl=en,Average price per cocktail $8,Mon — Sun,"On the second floor of the Bowery Building in Semarang's city centre, Wishbone bears the ambience of high-energy jazz club meets upscale cigar lounge as leather",https://www.the50.com/discovery/Establishments/Indonesia/Semarang/Wishbone-Bar.html
1604282,Le Club,Bar,Matsuyama,Japan,"1-9-20 Nibancho, Ichibancho, Matsuyama, Ehime, 790 0002",33.83976998056947,132.77101395156018,+81 89 931 1995,https://www.instagram.com/leclub.matsuyama/?hl=en,Average price per cocktail $8,Mon — Sat,"Mixologist Hidenori Murata is the captain of the ship at Le Club, a dramatic underground bar in the Ichibancho neighborhood that has been open since 1994. Known",https://www.the50.com/discovery/Establishments/Japan/Matsuyama/Le-Club.html
1604303,BlackBird,Bar,Kathmandu,Nepal,"Kathmandu 44600, Kathmandu,",27.7148335,85.310176,+977 980 8707399,https://www.blackbirdnepal.com/,Average price per cocktail $8,Tue — Sun,"The contemporary bar features low ceilings, cosy velvet couches and bar tops that glow with warm orange light to make the room feel artsy and intimat. It all se",https://www.the50.com/discovery/Establishments/Nepal/Kathmandu/BlackBird.html
1604310,Bar by East,Bar,Marikina City,Philippines,"Lamp Quarters, 1800 Mayor Gil Fernando Ave, Marikina City, Metro Manila,",14.6426379,121.1042206,,https://www.instagram.com/barbyeast_/?utm_medium=copy_link,Average price per cocktail $10,Tue — Sun,"Architectural firm by day, cocktail bar by night, Bar by East is a clever after-hours drinking spot located in Lamp Quarters, a food and retail complex in Marik",https://www.the50.com/discovery/Establishments/Philippines/Marikina-City/Bar-by-East.html
1604311,The Curator Coffee & Cocktails,Bar,Manila,Philippines,"134 Legazpi Street, Legazpi Village, Makati, Manila, Metro Manila,",14.557547304554133,121.01607944564269,+63 916 355 4129,https://www.thecuratorcoffeeandcocktails.com/,Average price per cocktail $8,Mon — Sun,"True to its name, The Curator is a celebration of all things coffee and cocktails. More specifically, the front of the space serves as a hip third-wave coffee s",https://www.the50.com/discovery/Establishments/Philippines/Manila/The-Curator-Coffee-and-Cocktails.html
1604313,Flisak '76,Bar,Gdansk,Poland,"Chlebnicka 9/10 , Gdansk, 80-830",54.348734380104176,18.652403052106497,,https://flisak76.wixsite.com/koktajlbar,Average price per cocktail $12,Evening: Mon – Sun,"Family-run since 1976, Flisak '76 is a chimerical underground space that has worn many hats over the generations as it has operated as a restaurant, pub and now",https://www.the50.com/discovery/Establishments/Poland/Gdansk/Flisak-76.html
1604314,Tag,Bar,Krakow,Poland,"Podwale 7, Krakow, 31 118",50.06323870000001,19.800708962500007,+48 507 989 463,http://www.tagcocktails.com/,Average price per cocktail $6,Weds — Sat,"When graffiti artists leave their spray paint mark on a building, it's colloquially called a tag, and this rebellious spirit weaves through the ethos of Krakow'",https://www.the50.com/discovery/Establishments/Poland/Krakow/Tag.html
1604326,Copitas,Bar,Bengaluru,India,"8 Bellary Rd, Dena Bank Colony, Ganganagar, Bengaluru, Karnataka, 560032",13.01928266243569,77.5858698250714,+91 80 4522 2222,https://www.fourseasons.com/bengaluru/dining/lounges/copitas/?seo=google_local_bng5_,Average price per cocktail $12,Evening: Tue – Sun,"Sat atop the Four Seasons Hotel in Bengaluru, Copitas is the hottest cocktail spot in town for those in the know. With unparalleled views over the sprawling cit",https://www.the50.com/discovery/Establishments/India/Bengaluru/Copitas.html
1604332,Zapote Bar,Bar,Playa del Carmen,Mexico,"Carretera Federal, Cancún Km 298, Playa del Carmen, Solidaridad, 77710",20.6935361,-87.0266064,+52 984 875 8000,https://www.rosewoodhotels.com/en/mayakoba-riviera-maya/dining/zapote-bar,Average price per cocktail $22,Mon – Sun,"Named after the eponymous tree native to the Yucatan province, Zapote Bar places hospitality at the centre of its operation. Taking inspiration from Mayan cultu",https://www.the50.com/discovery/Establishments/Mexico/Playa-del-Carmen/Zapote-Bar.html
1604339,Julep,Bar,Houston,US,"1919 Washington Ave, Houston, Texas, 77007",29.76783770525971,-95.3778631725039,+1 832 371 7715,https://www.julephouston.com/,Average price per cocktail $15,Evening: Mon – Sun,"Incorporating a wild range of herbs and ingredients into its cocktails, Julep wears its Southern pride as a badge of honour. The bar embraces the history and el",https://www.the50.com/discovery/Establishments/US/Houston/Julep.html
1604355,Michalska Cocktail Room,Bar,Bratislava,Slovakia,"Michalská 370, Staré Mesto, Bratislava, 811 01",48.1444664,17.1066055,,http://cocktailroom.sk/,Average price per cocktail $10,Evening: Wed – Sat,"Michalska Cocktail Room in Bratislava's Old Town is a proper old school speakeasy, accessed via a wardrobe upstairs at Urban Bistro restaurant. Once you're in t",https://www.the50.com/discovery/Establishments/Slovakia/Bratislava/Michalska-Cocktail-Room.html
1604358,Bar Home,Bar,Tainan,Taiwan,"1, Lane 23, Zhongshan Road, West Central District, Tainan, 700",22.9933722,120.2058064,+886 6 223 2869,https://inline.app/booking/-Lth3ZZkOTMw4uVQJr4T:inline-live-1/-Lth3Zd27Kqo15f21gYq,Average price per cocktail $12,Evening: Tue – Sat,"Getting into Bar Home is an experience in itself – if you're looking for a traditional frontage, you're going to keep looking. Instead, keep an eye out for galv",https://www.the50.com/discovery/Establishments/Taiwan/Tainan/Bar-Home.html
1605893,132 Vintage,Bar,Montreal,Canada,"132 Rue Fleury Ouest, Ahuntsic, Montreal, Quebec, QC H3L 1T4",45.5465657,-73.665909,+1 514 419 1404,https://www.le132.com/,Average price per cocktail $18,Tue — Sat,Owner Jean-Maxime Giguère wanted one thing for 132 Vintage when he set out to open the place in 2013: to give Fleury Street the cocktail-centric neighborhood ba,https://www.the50.com/discovery/Establishments/Canada/Montreal/132-Vintage.html
1621841,Josephine,Bar,Belgrade,Serbia,"Kralja Milutina 33, Oborishte, Belgrade, Beograd 11000",44.8040044,20.4664361,38162700800,https://www.josephinebelgrade.com/,Average price per cocktail $10,Mon – Sun,"While paying tribute to 1920s icon Josephine Baker and the Art Deco era that she lived in, this Belgrade cocktail bar and restaurant remains decidedly contempor",https://www.the50.com/discovery/Establishments/Serbia/Belgrade/Josephine.html
1621850,Bar Rochford,Bar,Canberra,Australia,"1st/65 London Cct, Canberra, ACT 2601",-35.27933869349515,149.12558727722327,61262306222,https://www.barrochford.com/,Average price per cocktail $12,Tues – Sat,"The cornerstone of Canberra City’s iconic Melbourne Building (designed in the 1920s by Sir John Sulman), Bar Rochford is a lighthearted little wine and cocktail",https://www.the50.com/discovery/Establishments/Australia/Canberra-City/Bar-Rochford.html
1621852,CMYK,Bar,Changsha,China,"388 Zhongshan West Road, Changsha, Hunan, 452370",27.854024657387583,112.90470909281024,,https://www.instagram.com/cmyk.china/,,,"Named after the acronym for the four primary colours used in the printing process – Cyan, Magenta, Yellow and Black – CYMK’s origins sprouted from the idea that",https://www.the50.com/discovery/Establishments/China/Changsha/CMYK.html
1621858,Bar-Luciole,Bar,Cognac,France,"14 Pl. du Solencon, Cognac, Charente, 16100 Cognac",45.6989217,-0.3318797,33545817011,http://www.bar-luciole.com/,Average price per cocktail $13,Mon – Sat,"For a cocktail bar located on the banks of the Charente river, in the heart of the Cognac region, you’d expect there to be a focus on France’s most famous spiri",https://www.the50.com/discovery/Establishments/France/Cognac/Bar-Luciole.html
1621860,El Tigre Silencioso,Bar,Cuauhtémoc,Mexico,"Colima 159-int 1 a, Roma Norte, Cuauhtémoc, Mexico City, 6700",19.420340881856458,-99.16233092327003,525593003306,https://www.instagram.com/el.tigre.silencioso/,Average price per cocktail $14,Mon — Sun,"The words “gourmet” and “cantina” are not often used in the same breath, but those are the terms everyone is using to describe this new drinking and dining outp",https://www.the50.com/discovery/Establishments/Mexico/Cuauhtémoc/El-Tigre-Silencioso.html
1621862,Midnight Rambler,Bar,Dallas,US,"1530 Main St, City Center, Dallas, Texas, 75201",32.78031509629834,-96.80230342349147,12142614601,https://www.thejouledallas.com/midnight-rambler,,Tues — Sat,"Midnight Rambler is Dallas’ leading destination for a swanky night out on the town. The underground lounge, located in the basement of the Joule hotel, is awash",https://www.the50.com/discovery/Establishments/US/Dallas/Midnight-Rambler.html
1621867,Hideaway Café and Bar,Bar,Goa,India,"Cross Anjuna, H.No. 622, Vagator, Goa, 403509",15.5953697,73.7430313,918605219351,https://www.instagram.com/hideaway.goa,Average price per cocktail $8,Wed – Mon,"If you’re looking for live music, great cocktails and a relaxed atmosphere in Goa’s Vagator, Hideaway Café and Bar has it all, with a sprinkling of irreverent f",https://www.the50.com/discovery/Establishments/India/Goa/Hideaway-Café-and-Bar.html
1621870,Juliana,Bar,Guayaquil,Ecuador,"Imbabura 201, Guayaquil, 90313",-2.1881502977924567,-79.8813704234261,593980175394,http://www.julianabar.com/,Average price per cocktail $12,Tues — Sat,"The winner of the Siete Misterios Best Cocktail Menu Award 2022, Juliana bar in Guayaquil has made an international name for itself by putting Ecuadorian ingred",https://www.the50.com/discovery/Establishments/Ecuador/Guayaquil/Juliana.html
1621873,The Bar TopNote,Bar,Hiroshima,Japan,"Kamiyacho, 1-4-3 2F, Naka Ward, Hiroshima, 730-0031",34.393241973030484,132.45761397573122,81822481775,https://www.top-note.net/,Average price per cocktail $11,Mon – Sat,"Reminiscent of an opulent bar aboard a luxury cruise ship, Hiroshima’s Top Note is sumptuously appointed. Head down the stairs to find comfortable seats along t",https://www.the50.com/discovery/Establishments/Japan/Hiroshima/The-Bar-TopNote.html
1621876,Voice-Over,Bar,Kaohsiung,Taiwan,"158, Zhonghua 3rd Road, Qianjin District, Kaohsiung, 801",22.6315655,120.2951901,88672858258,https://www.facebook.com/p/%E7%84%A1%E8%81%B2%E7%9A%84%E6%89%80%E5%9C%A8-Voice-over-100063747259859/,Average price per cocktail $11,Mon – Sun,"Inspired by old silent movies, Kaohsiung’s Voice-Over is an oasis of calm with wonderful drinks. This vintage-styled cocktail bar is cosy and warmly lit, set wi",https://www.the50.com/discovery/Establishments/Taiwan/Kaohsiung/Voice-Over.html
1621882,Amaro,Bar,London,UK,"15 Kensington High St, Kensington, London, W8 5NP",51.5021967,-0.1882094,,,Average price per cocktail $18,Tue – Sun,"The feel at Amaro is that of a friendly, neighbourhood bar, while the service – and the drinks – are more akin to a five-star hotel bar. Amaro, the bar’s namesa",https://www.the50.com/discovery/Establishments/UK/London/Amaro.html
1621885,Aguardiente,Bar,Marina di Ravenna,Italy,"Porto Turistico Internazionale, Piazzale Adriatico, 7/d, Marina di Ravenna, Ravenna, 48122 Marina di Ravenna RA",44.4902174,12.2848024,393477777584,https://www.facebook.com/aguardientemdr,Average price per cocktail $13,Mon – Sun,"The international port of Marina di Ravenna, on Italy’s east coast, is home to a remarkable rum collection, housed within the walls of Aguardiente. This temple",https://www.the50.com/discovery/Establishments/Italy/Marina-di-Ravenna/Aguardiente.html
1621886,Mamba Negra,Bar,Medellín,Colombia,"Cl. 2 #20-50, El Poblado, Medellín, Antioquia,",6.19757921972015,-75.5591104378173,573244203857,https://www.instagram.com/mambanegra.22/?hl=en,Average price per cocktail $12,Mon — Sat,"One of Medellín’s swankiest rooftop bars hails from Juan David Zapata, a Colombian native who rose to the top of the city’s bartending scene from humble beginni",https://www.the50.com/discovery/Establishments/Colombia/Medellín/Mamba-Negra.html
1621895,Southbank Cafe + Lounge,Bar,Muntinlupa City,Philippines,"Central Plaza, Westgate Center, Alabang, Muntinlupa City, National Capital Region, 1781",14.4217667,121.0344748,639692918266,https://www.southbankcafelounge.com/,Average price per cocktail $10,Mon – Sun,"The inspiration for Southbank Cafe + Lounge, located in the heart of Metro Manila, comes from the gastronomic hub that is Melbourne. No surprise, then, that it",https://www.the50.com/discovery/Establishments/Philippines/Muntinlupa-City/Southbank-Cafe-Lounge.html
1621898,Botanical by Alfonse,Bar,Namur,Belgium,"Rue de Brasseurs 46, Namur, 5000",50.46232703454272,4.860932649234684,,https://www.instagram.com/botanicalbyalfonse/?hl=en,Average price per cocktail $15,Weds — Sat,"With Botanical by Alfonse, wife and husband team Charlotte Guillams and Valentin Norberg defied Belgium’s existing conditions when they opened a quaint cocktail",https://www.the50.com/discovery/Establishments/Belgium/Namur/Botanical-by-Alfonse.html
1621907,El Lequio,Bar,Okinawa,Japan,"1 Chome-3-3 Asato, Naha, Okinawa, Kyushu, 902-0067",26.2187444,127.6942288,81989759674,https://sg-management.jp/#ellequio,Average price per cocktail $11,Mon – Sun,"Fusing local Ryukyu culture with that of Latin America, El Lequio celebrates Okinawa’s unique heritage. At the bar, named for the word used by seafarers from Po",https://www.the50.com/discovery/Establishments/Japan/Okinawa/El-Lequio.html
1621924,Drastic Measures,Bar,Shawnee,US,"5817 Nieman Rd, Shawnee, Kansas, 66203",39.023201771697515,-94.7169402228084,,https://www.drasticbar.com/,Average price per cocktail $13,Tues — Sat,"To serve thirsty patrons in the Kansas City suburb of Shawnee, experienced barman Jay Sanders (formerly of Manifesto) helped open this friendly, unpretentious n",https://www.the50.com/discovery/Establishments/US/Shawnee/Drastic-Measures.html
1621934,Nouvelle Vague,Bar,Tirana,Albania,"Rruga Pjetër Bogdani, Tirana,",41.47970997920639,19.238248217053204,355699333622,https://www.instagram.com/nouvellevague_tirana/,,Mon — Sun,"When it opened in 2012, Nouvelle Vague was an unfinished space hand-built by two brothers and their parents, who were equipped only with an earnest desire to cr",https://www.the50.com/discovery/Establishments/Albania/Tirana/Nouvelle-Vague.html
